scheme_name,scheme_url
"""Green and Eco-Friendly Measures"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/gefm-mesifai-sa-msme
"""Infrastructure Development Subsidy (For IT/ITES)"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Capital Intensive Industries""",https://www.myscheme.gov.in/schemes/ids-mesifa-cii
"""Infrastructure Subsidy"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries""",https://www.myscheme.gov.in/schemes/infs-mesifai
"""Innovation in Technology [Product (or) Process]"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/itpp-mesifai-sa-msme
"""Interest Subsidy (For Micro, Small, Medium and Large New Industries)"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - Various Incentives""",https://www.myscheme.gov.in/schemes/is-mesifai-vi
"""Interest Subsidy"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries""",https://www.myscheme.gov.in/schemes/is-mesifai
"""Market Development Support Assistance"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - Various Incentives""",https://www.myscheme.gov.in/schemes/mdsa-mesifai-vi
"""Marketing Incentive"" under the ""Handloom Marketing Assistance"" Component of the National Handloom Development Programme",https://www.myscheme.gov.in/schemes/mi-hma-nhdp
"""Outstanding Artisan of the Year"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/oay-mesifai-sa-msme
"""Outstanding Entrepreneur"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/oe-mesifai-sa-msme
"""Outstanding Exporter"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/oexp-mesifai-sa-msme
"""Outstanding SC/ST Entrepreneur"" under “Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - State Awards to Micro, Small and Medium Enterprises”",https://www.myscheme.gov.in/schemes/oscste-mesifai-sa-msme
"""Rent Subsidy"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries""",https://www.myscheme.gov.in/schemes/rs-mesifai
"""Subsidy for Quality Certification"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries - Various incentives""",https://www.myscheme.gov.in/schemes/sqc-mesifai-vi
"""Subsidy to Pollution Control Equipment"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Capital Intensive Industries""",https://www.myscheme.gov.in/schemes/spce-mesifa-cii
"""Training in Silk"" Component of the ""Development of Silk"" Scheme",https://www.myscheme.gov.in/schemes/ts-ds
"'Financial Assistance for Setting Up of Sales Emporia by Industrial Associations, Handicrafts Societies and Recognized Institutions' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/fasuseiahsri-mp
"'Grant-in-Aid to Industrial Association, CII, Industrial NGOs for Promotion of SME Clusters' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/giaiacinpsc
"'Organizing/ Participation in Exhibitions /Trade Fairs /Expo /Seminars /Investors Meets, etc' under 'Marketing And Publicity'",https://www.myscheme.gov.in/schemes/opetfesime-mp
'Rent Subsidy for Sales Emporia Established by Handicrafts / Micro & Small Industries Emporium' under 'Marketing And Publicity',https://www.myscheme.gov.in/schemes/rsseehmsie-mp
25% Capital Investment Subsidy Scheme,https://www.myscheme.gov.in/schemes/25-ciss
"40% Subsidy On Hank Yarn, Dyes & Chemicals Scheme",https://www.myscheme.gov.in/schemes/40shydcs
6% Interest Subsidy on Loans taken through Banks up to a Limit of Rs.5 Lakh for Self-Employment,https://www.myscheme.gov.in/schemes/6islbse
Aamar Dukan On Wheels,https://www.myscheme.gov.in/schemes/adow
Aatmanirbhar Gujarat Scheme for assistance to Large Industries and Thrust Sector: Assistance of Interest Subsidy,https://www.myscheme.gov.in/schemes/agslitsis
Aatmanirbhar Gujarat Scheme for assistance to Large Industries and Thrust Sector: EPF Reimbursement,https://www.myscheme.gov.in/schemes/agslitepf
Aatmanirbhar Gujarat Scheme for assistance to Large Industries and Thrust Sector: Net SGST Reimbursement,https://www.myscheme.gov.in/schemes/agslitsngr
Aatmanirbhar Gujarat Scheme for Assistance to Mega Industries: Assistance of Interest Subsidy,https://www.myscheme.gov.in/schemes/agsmais
Aatmanirbhar Gujarat Scheme for Assistance to Mega Industries: EPF Reimbursement,https://www.myscheme.gov.in/schemes/agsmepf
Aatmanirbhar Gujarat Scheme for Assistance to Mega Industries: Reimbursement of SGST Paid on Capital Goods,https://www.myscheme.gov.in/schemes/agsmscg
Aatmanirbhar Gujarat Scheme for Assistance to Mega Industries: Reimbursement of Stamp Duty and Registration Fees,https://www.myscheme.gov.in/schemes/agsmrsd
"Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Interest Subsidy to Micro, Small and Medium Enterprise (Manufacturing Sector)",https://www.myscheme.gov.in/schemes/agmsmecisms
"Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Interest Subsidy to Micro, Small and Medium Enterprise (Service Sector)",https://www.myscheme.gov.in/schemes/agmsmecisss
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Patent Registration,https://www.myscheme.gov.in/schemes/agmsmeasp
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Quality Certification,https://www.myscheme.gov.in/schemes/agmsmaqc
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Raising Capital through SME Exchange,https://www.myscheme.gov.in/schemes/agmsmesmee
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Reimbursement of CGTMSE Fees,https://www.myscheme.gov.in/schemes/agmsmercgt
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Saving in Consumption of Energy and Water,https://www.myscheme.gov.in/schemes/agmsmeae
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance for Technology Acquisition,https://www.myscheme.gov.in/schemes/agmsmeata
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance in Implementation of Information and Communication Technology,https://www.myscheme.gov.in/schemes/agmsmeict
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance in Rent to MSEs,https://www.myscheme.gov.in/schemes/agmsmearmse
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Assistance of Capital Investment Subsidy to Micro enterprises,https://www.myscheme.gov.in/schemes/agmsmecis
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: EPF Reimbursement to MSMEs,https://www.myscheme.gov.in/schemes/agmsmeepf
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Financial Support to MSMEs in ZED Certification,https://www.myscheme.gov.in/schemes/agmsmezed
"Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Net SGST reimbursement to Micro, Small and Medium Manufacturing Enterprise (MSMEs):",https://www.myscheme.gov.in/schemes/agmsmecsgst
Aatmanirbhar Gujarat Scheme for assistance to MSMEs: Rehabilitation of Sick Enterprise,https://www.myscheme.gov.in/schemes/agmsmerse
Additional Subsidy to Establish Tourism Projects in Distant and New Ulterior Areas,https://www.myscheme.gov.in/schemes/asetpdnua
Advance Authorisation(AA),https://www.myscheme.gov.in/schemes/aa
Agri-Clinics And Agri-Business Centres Scheme,https://www.myscheme.gov.in/schemes/acandabc
Agricultural Activities for Persons with Disabilities,https://www.myscheme.gov.in/schemes/aapd
Allotment of Canteens,https://www.myscheme.gov.in/schemes/acuk
Allotment of Commercial Godown,https://www.myscheme.gov.in/schemes/acg
Allotment of Commercial Shops,https://www.myscheme.gov.in/schemes/acsuk
Allotment of Shops in Kisan Bazaar,https://www.myscheme.gov.in/schemes/asfm
Ambedkar Social Innovation and Incubation Mission (ASIIM),https://www.myscheme.gov.in/schemes/asiim
Annal Ambedkar Business Champions Scheme,https://www.myscheme.gov.in/schemes/aabcs
Artisan Promotion,https://www.myscheme.gov.in/schemes/ap
Arunachal Pradesh Entrepreneurship Challenge,https://www.myscheme.gov.in/schemes/apepc
Asangathit Karmakaar Silai Machine Sahayata Yojana,https://www.myscheme.gov.in/schemes/aksmsy
Assistance for Digitization of Business Processes and Adoption of eCommerce,https://www.myscheme.gov.in/schemes/adbpae
Assistance for Quality Enhancement,https://www.myscheme.gov.in/schemes/afqe
Assistance Scheme for Handicraft Artisans,https://www.myscheme.gov.in/schemes/asha
Assistance Scheme for Handloom Spinning-Weaving Women Workers,https://www.myscheme.gov.in/schemes/ashswwwuk
Assistance to Traditional Pottery Makers,https://www.myscheme.gov.in/schemes/atpm
Assistance to Training Institutions Scheme,https://www.myscheme.gov.in/schemes/ati
Assistance Towards Expenses Incurred for Raising of Funds through NSE’s/ BSE’s SME Exchange Platform,https://www.myscheme.gov.in/schemes/atwirftnbsep
Award Scheme to Encourage Entrepreneurs - Uttarakhand,https://www.myscheme.gov.in/schemes/aseeuk
Ayush Oushadhi Gunvatta Evam Uttpadan Samvardhan Yojana,https://www.myscheme.gov.in/schemes/aogeusy
Back Ended Interest Subsidy (BEIS),https://www.myscheme.gov.in/schemes/beis
"Banglashree for Micro, Small and Medium Enterprises: Interest Subsidy on Term Loan (IS)",https://www.myscheme.gov.in/schemes/bis
"Banglashree for Micro, Small and Medium Enterprises: Power Subsidy (PS)",https://www.myscheme.gov.in/schemes/bmsmeps
"Banglashree for Micro, Small and Medium Enterprises: State Capital Investment Subsidy (CIS)",https://www.myscheme.gov.in/schemes/cis
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Energy Efficiency (EES)",https://www.myscheme.gov.in/schemes/ees
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Patent Registration (PRS)",https://www.myscheme.gov.in/schemes/bmsmeprs
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Standard Quality Compliance (SCCS)",https://www.myscheme.gov.in/schemes/bmsmesccs
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for State Goods and Services Tax (SGST)",https://www.myscheme.gov.in/schemes/bmsmesgst
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Water Conservation/Environment Compliance (WCS)",https://www.myscheme.gov.in/schemes/bmsmewcs
"Banglashree for Micro, Small and Medium Enterprises: Subsidy for Work Force Welfare Assistance (WWAS)",https://www.myscheme.gov.in/schemes/bmsmewwas
"Banglashree for Micro, Small and Medium Enterprises: Subsidy on Stamp Duty and Registration Fee (SDRFS)",https://www.myscheme.gov.in/schemes/sdrfs
Bank Guarantee Charges Reimbursement Scheme,https://www.myscheme.gov.in/schemes/bgcrs
Bank Loan Processing Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/bnpfrs
Bankable Scheme,https://www.myscheme.gov.in/schemes/bsg
Barbershop Renovation Grant,https://www.myscheme.gov.in/schemes/brg
Bee Keeping,https://www.myscheme.gov.in/schemes/bk
Bharat Steel Awards,https://www.myscheme.gov.in/schemes/bsa
Bhargava Matching Scheme,https://www.myscheme.gov.in/schemes/bms
Bhed Palan Yojana,https://www.myscheme.gov.in/schemes/bpy
Big Loan Scheme,https://www.myscheme.gov.in/schemes/bls
Bihar Startup Policy,https://www.myscheme.gov.in/schemes/bsp
Biotechnology Ignition Grant Scheme,https://www.myscheme.gov.in/schemes/big
Biotechnology Young Entrepreneur Award,https://www.myscheme.gov.in/schemes/byea
Biponi Scheme,https://www.myscheme.gov.in/schemes/bps
Campus Recruitment Assistance Scheme,https://www.myscheme.gov.in/schemes/cras
Capital Contribution Scheme (Goa),https://www.myscheme.gov.in/schemes/ccs-goa
Capital Investment Subsidy for Creation of Infrastructure,https://www.myscheme.gov.in/schemes/cisci
"Capital Investment Subsidy For Creation of Infrastructure Along With Installation of Equipment To Establish Film Studio, Film Making, Museum, Aquarium, Theme Park",https://www.myscheme.gov.in/schemes/cisciieefsfmmatp
"Capital Investment Subsidy For Creation Of Infrastructure And Installation Of Permanent Facility/ Acquisition Of Equipment/Tents And Facilities To Establish Adventure Tourism, Water Tourism, Water Sports, Cruise/House Boat, Navigation Infrastructure, Amusement Park, Water Park, Sound And Light Show, Laser Show, Camping (Including Tents)",https://www.myscheme.gov.in/schemes/cisciipfaetfeatwtwschbniapwpslscit
Capital Investment Subsidy for Establishment of 500 or More Seater Convention Centre as Above cum Hotel under MICE,https://www.myscheme.gov.in/schemes/cise5msccahm
Capital Investment Subsidy for Establishment of Heritage Hotel where the Heritage Assets are obtained from Tourism Department on Lease,https://www.myscheme.gov.in/schemes/cisehhhatdl
Capital Investment Subsidy for Establishment of New Hotel or Mini Resort of Standard Category,https://www.myscheme.gov.in/schemes/cisenhmrsc
Capital Investment Subsidy for Establishment of New Resort and Wellness Centre,https://www.myscheme.gov.in/schemes/cisenrwc
Capital Investment Subsidy for Establishment of Way Side Amenities Under Green Field or Franchise Model,https://www.myscheme.gov.in/schemes/cisewsagffm
Capital Investment Subsidy For Expansion Of Established Star/Deluxe/Standard Hotel/Resort/Heritage Hotel,https://www.myscheme.gov.in/schemes/ciseesdshrhh
Capital Investment Subsidy Scheme,https://www.myscheme.gov.in/schemes/ciss
Capital Investment Subsidy Scheme for Goan Diaspora,https://www.myscheme.gov.in/schemes/cissgd
Capital Investment Subsidy to Establish a New Deluxe/Three Star or Higher Category New Hotel and Resort,https://www.myscheme.gov.in/schemes/cisendtshcnhr
"Capital Investment Subsidy: Thrust Area Industries"" under ""Motivation of Entrepreneurs to Start Industries and Fiscal Assistance to Industries""",https://www.myscheme.gov.in/schemes/cistai-mesifai
Capital Subsidy,https://www.myscheme.gov.in/schemes/cs-tn
"Capital Subsidy for Establishment of Sea Plane, Amphibian Tourist Vehicle and Aero Sports and Aero Sports Training Centre/Academy",https://www.myscheme.gov.in/schemes/csespatvasastca
Capital Subsidy for Heritage Hotel under Proprietorship,https://www.myscheme.gov.in/schemes/cshhp
Capital Subsidy to Existing Hotels for Renovation/Modernization & Upgradation,https://www.myscheme.gov.in/schemes/csehrmu
Car Loan Scheme,https://www.myscheme.gov.in/schemes/cls-pucu
Central Assistance For One Time Settlement Of Displaced Families From PoK And Chhamb Under Prime Minister's Development Package,https://www.myscheme.gov.in/schemes/otsdfpc
Chanakya Scheme for Swayam Upadhi,https://www.myscheme.gov.in/schemes/cssu
Charmashilpa Scheme,https://www.myscheme.gov.in/schemes/cs
CHIEF MINISTER EMPLOYMENT GENERATION PROGRAMME (CMEGP),https://www.myscheme.gov.in/schemes/cmegp
Chief Ministers Green Taxi Scheme,https://www.myscheme.gov.in/schemes/cmgta
Chief Minister’s Scheme For Wood Carving Artists,https://www.myscheme.gov.in/schemes/cmswca
Cluster Development Scheme,https://www.myscheme.gov.in/schemes/cds-g
Co-Working Space/ Incubators/ Accelerators Subsidy Scheme,https://www.myscheme.gov.in/schemes/cwsiass
Coir Udyami Yojana,https://www.myscheme.gov.in/schemes/cuy
Coir Vikas Yojana- Coir Industry Technology Upgradation Scheme,https://www.myscheme.gov.in/schemes/cvy-citus
Coir Vikas Yojana- Export Market Promotion Scheme,https://www.myscheme.gov.in/schemes/cvy-emps
Coir Vikas Yojana-Skill Upgradation and Mahila Coir Yojana,https://www.myscheme.gov.in/schemes/cvy-sumcy
Composite Loan Scheme,https://www.myscheme.gov.in/schemes/cls
Consortia & Tender Marketing Scheme,https://www.myscheme.gov.in/schemes/ctms
Creation of Modern Facilities in Market Committee: Scheme to provide assistance foe setting up modern facilities in Market Committee,https://www.myscheme.gov.in/schemes/cmfmc
Credit Based Schemes For SC - Term Loan (TL),https://www.myscheme.gov.in/schemes/cbssc-tl
Credit Enhancement Guarantee Scheme For The Scheduled Castes,https://www.myscheme.gov.in/schemes/cegssc
Credit Guarantee Scheme for Startups,https://www.myscheme.gov.in/schemes/cgss
Dairy Farming Scheme (HSFDC),https://www.myscheme.gov.in/schemes/dfshsfdc
Dalit Bandhu,https://www.myscheme.gov.in/schemes/dalit-bandhu
Dattopant Thengadi Artisan Interest Subsidy Scheme,https://www.myscheme.gov.in/schemes/dtaiss
Deen Dayal Antyodaya Yojana - National Urban Livelihoods Mission (DAY-NULM): Self-Help Group - Uttarakhand,https://www.myscheme.gov.in/schemes/daynulmshguk
Deen Dayal Upadhyaya Bunkar Yojana,https://www.myscheme.gov.in/schemes/dduby
Deen Dayal Upadhyaya Sahkarita Kisan Kalyan Yojana,https://www.myscheme.gov.in/schemes/dduskky
Deen Dayal Upadhyaya Swawlamban Yojana,https://www.myscheme.gov.in/schemes/ddusy
Design Scheme Under MSME Innovative Scheme,https://www.myscheme.gov.in/schemes/ds
Dilli Swarojgar Yojna,https://www.myscheme.gov.in/schemes/dsy
Direct Finance Scheme by NSFDC (GSCDC),https://www.myscheme.gov.in/schemes/dfsbnsfdc
Direct Loan Scheme Karnataka,https://www.myscheme.gov.in/schemes/dlsk
Direct Loans For Business Enterprise,https://www.myscheme.gov.in/schemes/dlbe
Distribution of Sewing Machines at Free of Cost,https://www.myscheme.gov.in/schemes/dsmfc
"District Central Cooperative Banks and through its Branches: For Professional Loan to Doctors, Engineers and Self Employed Professional",https://www.myscheme.gov.in/schemes/dccbfpl
"District Central Cooperative Banks and through its Branches: For Revamped Micro Credit Loan for Women Vendors of Flower, Vegetable, Fruit etc.",https://www.myscheme.gov.in/schemes/dccvfrmc
Dr. B. R. Ambedkar’s Electric Auto (e-Auto) Subsidy Scheme,https://www.myscheme.gov.in/schemes/dbraeass
Dr. Bhimrao Ambedkar Aarthik Kalyan Yojana,https://www.myscheme.gov.in/schemes/dbaaky
Dr. Bhimrao Ambedkar Kamdhenu Yojana,https://www.myscheme.gov.in/schemes/dbaky
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Interest Subsidy (Manufacturing Sector),https://www.myscheme.gov.in/schemes/bauuyisms
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Interest Subsidy (Service Sector),https://www.myscheme.gov.in/schemes/bauuyisss
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Power Connection Charges,https://www.myscheme.gov.in/schemes/bauuyapcc
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Quality Certification,https://www.myscheme.gov.in/schemes/bauuyaqc
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Raising Capital through SME Exchange,https://www.myscheme.gov.in/schemes/bauuysme
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance for Technology Acquisition,https://www.myscheme.gov.in/schemes/bauuyata
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance in Implementation of Information and Communication Technology (ICT),https://www.myscheme.gov.in/schemes/bauuyict
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance in Rent to MSEs,https://www.myscheme.gov.in/schemes/bauuyarmse
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance of Capital Investment Subsidy,https://www.myscheme.gov.in/schemes/bauuycis
"Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to basic industrial infrastructure (Water, Gas and Approach Road)",https://www.myscheme.gov.in/schemes/bauuyabii
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to GIDC for Developing Multi-Storied Shed in Estates,https://www.myscheme.gov.in/schemes/bauuyadmse
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to Micro and Small Enterprises (MSE) of SC/ST for Plot Developed by GIDC,https://www.myscheme.gov.in/schemes/bauuyadp
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to MSEs for Shed Developed by Private Developer,https://www.myscheme.gov.in/schemes/bauuysdpd
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to MSME Manufacturing Sector Participation in the Exhibition (National and International),https://www.myscheme.gov.in/schemes/bauuyammpe
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Assistance to Special Entrepreneurship Degree Approach Training with 360 Promoters/ with Mentoring Support and Sustenance Allowance for Entrepreneurs,https://www.myscheme.gov.in/schemes/bauuyseat
Dr.Babasaheb Ambedkar Udyog Uday Yojana: Financial Support to MSMEs in ZED Certification,https://www.myscheme.gov.in/schemes/bauuyzed
E-Rickshaw Kalyan Yojana,https://www.myscheme.gov.in/schemes/erky
E-Thela Sahaayata Yojana,https://www.myscheme.gov.in/schemes/etsy
"Employment Subsidy Scheme, 2017",https://www.myscheme.gov.in/schemes/ess-2017
Endeavour To Empower-Skill Development,https://www.myscheme.gov.in/schemes/eesd
Entrepreneur Support Scheme,https://www.myscheme.gov.in/schemes/ess
Entrepreneurship and Development Programme,https://www.myscheme.gov.in/schemes/eadp
Entrepreneurship and Skill Development Programme,https://www.myscheme.gov.in/schemes/esdp
Entrepreneurship Development by SC & ST Women in Science Technology Engineering Mathematics,https://www.myscheme.gov.in/schemes/edsc-st-wistem
Equipment Refinance Scheme,https://www.myscheme.gov.in/schemes/ers
Establishment of Broiler Farms,https://www.myscheme.gov.in/schemes/ebfuk
Establishment of Tea Factories - Uttarakhand Tea Development Board,https://www.myscheme.gov.in/schemes/etfuktdb
Export Promotion Capital Goods Scheme,https://www.myscheme.gov.in/schemes/epcg
Export Promotion Council Membership Reimbursement Scheme for Scheduled Caste/Scheduled Tribe,https://www.myscheme.gov.in/schemes/epcmrs
Financial Assistance for Purchase of Existing Assets,https://www.myscheme.gov.in/schemes/fapea
Financial Assistance for Setting Up of Cold Storage,https://www.myscheme.gov.in/schemes/fasucs
Financial Assistance To Disabled For Self Employment,https://www.myscheme.gov.in/schemes/fadse
Financial Assistance to Industrial Parks: Assistance on Fixed Capital Investment,https://www.myscheme.gov.in/schemes/faitfci
Financial Assistance to Industrial Parks: Infrastructure Facilities,https://www.myscheme.gov.in/schemes/faitif
Financial Assistance to Industrial Parks: Stamp Duty,https://www.myscheme.gov.in/schemes/faitsd
Financial Assistance to Launderers and Barbers,https://www.myscheme.gov.in/schemes/falb
Financial Assistance to Non Governmental Organisations,https://www.myscheme.gov.in/schemes/fatngo
Financial Assistance to Youth Groups,https://www.myscheme.gov.in/schemes/fatyg
Financial Incentives for Certification and Intellectual Property Rights Reimbursement Scheme,https://www.myscheme.gov.in/schemes/ficiprrs
Flower Development (Demonstration),https://www.myscheme.gov.in/schemes/fdd
Food Processing and Value Addition Management,https://www.myscheme.gov.in/schemes/fpvam
Fund of Funds for Startups,https://www.myscheme.gov.in/schemes/ffs
"Futkar Sabji, Phal-Phool Vikreta Hetu Taraju, Baat Evan Tokari Sahaayata Yojana",https://www.myscheme.gov.in/schemes/fsppv
Gadiya Lohar Raw Material Purchase Grant-in-aid Scheme,https://www.myscheme.gov.in/schemes/glrmy
Gatidhara Scheme,https://www.myscheme.gov.in/schemes/gs-west-bengal
Generator Subsidy,https://www.myscheme.gov.in/schemes/gs-tn
Goa (Subsidy to Clay Idol Makers) Scheme,https://www.myscheme.gov.in/schemes/gscims
"Goa (Technical/ Vocational Training To Sex Workers And Sexually Abused Women) Scheme, 2013 (PRABHAT)",https://www.myscheme.gov.in/schemes/gtvtswsawwws
Goa State 25% Subsidy for Self Employed Scheme,https://www.myscheme.gov.in/schemes/gs2sses
"Goa State Employment Subsidy Scheme for the Industries, 2008",https://www.myscheme.gov.in/schemes/gsessi
"Goa State Financial Incentives to the Industries for Certification and Patenting Scheme, 2008",https://www.myscheme.gov.in/schemes/gsfiicps
Goa State Logistics and Warehousing Incentives Scheme: Subsidy on Electricity Duty,https://www.myscheme.gov.in/schemes/gslwis-sed
Goa State Logistics And Warehousing Incentives Scheme: Subsidy on Stamp Duty and Registration Charges,https://www.myscheme.gov.in/schemes/gslwis-ssdrc
Goa State Logistics and Warehousing Incentives Scheme: Subsidy Towards Annual Interest Rate Payable On Loans,https://www.myscheme.gov.in/schemes/gslwis-stairpl
Goa State Logistics and Warehousing Incentives Scheme: Subsidy towards Investment of Fixed Capital,https://www.myscheme.gov.in/schemes/gslwi-sifc
Goa State Logistics And Warehousing Incentives Scheme: Subsidy Towards Skill Development,https://www.myscheme.gov.in/schemes/gslwis-stsd
Goa State Logistics and Warehousing Incentives Scheme: Subsidy towards Upgradation in Logistics Management Software,https://www.myscheme.gov.in/schemes/gslwis-sulms
